"국립공원","생물분류","종명","학명","분류명","경도","위도","조사일자","개체수"
"치악산","곤충류","중부채하루살이","Epeorus aesculus","중부채하루살이","128.0866","37.2784","2021-04-16","1"
"치악산","곤충류","진강도래","Oyamia nigribasis","진강도래","128.0158","37.2827","2021-04-18","10"
"치악산","곤충류","진강도래","Oyamia nigribasis","진강도래","128.0508","37.3975","2021-04-17","5"
"치악산","곤충류","진강도래","Oyamia nigribasis","진강도래","128.1104","37.3512","2021-04-17","5"
"치악산","곤충류","진강도래","Oyamia nigribasis","진강도래","128.0508","37.3975","2021-07-03","1"
"치악산","곤충류","진강도래","Oyamia nigribasis","진강도래","128.0903","37.2831","2021-07-02","4"
"치악산","곤충류","진강도래","Oyamia nigribasis","진강도래","128.0672","37.3346","2021-10-03","2"
"치악산","곤충류","진강도래","Oyamia nigribasis","진강도래","128.0158","37.2827","2021-07-04","4"
"치악산","곤충류","진강도래","Oyamia nigribasis","진강도래","128.0158","37.2827","2021-10-04","2"
"치악산","곤충류","진강도래","Oyamia nigribasis","진강도래","128.0817","37.2906","2021-07-02","4"
"치악산","곤충류","진강도래","Oyamia nigribasis","진강도래","128.0217","37.3035","2021-10-04","1"
"치악산","곤충류","진강도래","Oyamia nigribasis","진강도래","128.0508","37.3975","2021-10-03","3"
"치악산","곤충류","진강도래","Oyamia nigribasis","진강도래","128.1104","37.3512","2021-10-03","5"
"치악산","곤충류","진강도래","Oyamia nigribasis","진강도래","128.051","37.4151","2021-10-03","3"
"치악산","곤충류","진강도래","Oyamia nigribasis","진강도래","128.0817","37.2906","2021-10-02","8"
"치악산","곤충류","진강도래","Oyamia nigribasis","진강도래","128.0903","37.2831","2021-10-02","6"
"치악산","곤충류","진강도래","Oyamia nigribasis","진강도래","128.1104","37.3512","2021-07-03","2"
"치악산","곤충류","진강도래","Oyamia nigribasis","진강도래","128.0672","37.3346","2021-07-03","1"
"치악산","곤충류","진강도래","Oyamia nigribasis","진강도래","128.0217","37.3035","2021-07-04","4"
"치악산","곤충류","진강도래","Oyamia nigribasis","진강도래","128.051","37.4151","2021-07-03","2"
"치악산","곤충류","진강도래","Oyamia nigribasis","진강도래","128.0817","37.2906","2021-04-16","3"
"치악산","곤충류","집게강도래","Leuctra fusca tergostyla","집게강도래","128.0903","37.2831","2021-10-02","6"
"치악산","곤충류","집게강도래","Leuctra fusca tergostyla","집게강도래","128.0217","37.3035","2021-10-04","6"
"치악산","곤충류","집게강도래","Leuctra fusca tergostyla","집게강도래","128.0672","37.3346","2021-10-03","6"
"치악산","곤충류","참납작하루살이","Ecdyonurus dracon","참납작하루살이","128.0217","37.3035","2021-04-18","1"
"치악산","곤충류","참납작하루살이","Ecdyonurus dracon","참납작하루살이","128.0508","37.3975","2021-10-03","1"
"치악산","곤충류","총채민강도래","Amphinemura coreana","총채민강도래","128.0508","37.3975","2021-04-17","1"
"치악산","곤충류","총채민강도래","Amphinemura coreana","총채민강도래","128.0866","37.2784","2021-04-16","6"
"치악산","곤충류","총채민강도래","Amphinemura coreana","총채민강도래","128.1104","37.3512","2021-04-17","7"
"치악산","곤충류","총채민강도래","Amphinemura coreana","총채민강도래","128.0158","37.2827","2021-04-18","2"
"치악산","곤충류","총채민강도래","Amphinemura coreana","총채민강도래","128.0508","37.3975","2021-10-03","9"
"치악산","곤충류","총채민강도래","Amphinemura coreana","총채민강도래","128.0817","37.2906","2021-10-02","2"
"치악산","곤충류","총채민강도래","Amphinemura coreana","총채민강도래","128.1104","37.3512","2021-10-03","2"
"치악산","곤충류","총채민강도래","Amphinemura coreana","총채민강도래","128.0817","37.2906","2021-04-16","1"
"치악산","곤충류","총채민강도래","Amphinemura coreana","총채민강도래","128.0672","37.3346","2021-10-03","3"
"치악산","곤충류","총채민강도래","Amphinemura coreana","총채민강도래","128.0903","37.2831","2021-10-02","3"
"치악산","곤충류","큰그물강도래","Pteronarcys sachalina","큰그물강도래","128.0158","37.2827","2021-07-04","1"
"치악산","곤충류","큰그물강도래","Pteronarcys sachalina","큰그물강도래","128.0508","37.3975","2021-10-03","31"
"치악산","곤충류","큰그물강도래","Pteronarcys sachalina","큰그물강도래","128.0217","37.3035","2021-10-04","2"
"치악산","곤충류","큰그물강도래","Pteronarcys sachalina","큰그물강도래","128.051","37.4151","2021-07-03","2"
"치악산","곤충류","큰그물강도래","Pteronarcys sachalina","큰그물강도래","128.0217","37.3035","2021-04-18","1"
"치악산","곤충류","큰그물강도래","Pteronarcys sachalina","큰그물강도래","128.0508","37.3975","2021-07-03","1"
"치악산","곤충류","클레멘스물날도래","Rhyacophila clemens","클레멘스물날도래","128.0508","37.3975","2021-07-03","1"
"치악산","곤충류","클레멘스물날도래","Rhyacophila clemens","클레멘스물날도래","128.0158","37.2827","2021-07-04","1"
"치악산","곤충류","클레멘스물날도래","Rhyacophila clemens","클레멘스물날도래","128.1104","37.3512","2021-07-03","2"
"치악산","곤충류","클레멘스물날도래","Rhyacophila clemens","클레멘스물날도래","128.0217","37.3035","2021-07-04","11"
"치악산","곤충류","피라미하루살이","Ameletus costalis","피라미하루살이","128.0817","37.2906","2021-04-16","3"
"치악산","곤충류","피라미하루살이","Ameletus costalis","피라미하루살이","128.0817","37.2906","2021-10-02","1"
"치악산","곤충류","한국강도래","Kamimuria coreana","한국강도래","128.0508","37.3975","2021-07-03","1"
"치악산","곤충류","한국강도래","Kamimuria coreana","한국강도래","128.0817","37.2906","2021-10-02","11"
"치악산","곤충류","한국강도래","Kamimuria coreana","한국강도래","128.0672","37.3346","2021-04-17","6"
"치악산","곤충류","한국강도래","Kamimuria coreana","한국강도래","128.0817","37.2906","2021-07-02","1"
"치악산","곤충류","한국강도래","Kamimuria coreana","한국강도래","128.0158","37.2827","2021-10-04","8"
"치악산","곤충류","한국강도래","Kamimuria coreana","한국강도래","128.0817","37.2906","2021-04-16","4"
"치악산","곤충류","한국강도래","Kamimuria coreana","한국강도래","128.0217","37.3035","2021-07-04","43"
"치악산","곤충류","한국강도래","Kamimuria coreana","한국강도래","128.1104","37.3512","2021-04-17","6"
"치악산","곤충류","한국강도래","Kamimuria coreana","한국강도래","128.0903","37.2831","2021-07-02","10"
"치악산","곤충류","한국강도래","Kamimuria coreana","한국강도래","128.0672","37.3346","2021-07-03","2"
"치악산","곤충류","한국강도래","Kamimuria coreana","한국강도래","128.0158","37.2827","2021-04-18","6"
"치악산","곤충류","한국강도래","Kamimuria coreana","한국강도래","128.1104","37.3512","2021-07-03","1"
"치악산","곤충류","한국강도래","Kamimuria coreana","한국강도래","128.0903","37.2831","2021-10-02","4"
"치악산","곤충류","한국강도래","Kamimuria coreana","한국강도래","128.051","37.4151","2021-10-03","4"
"치악산","곤충류","한국강도래","Kamimuria coreana","한국강도래","128.1104","37.3512","2021-10-03","4"
"치악산","곤충류","한국강도래","Kamimuria coreana","한국강도래","128.0508","37.3975","2021-10-03","11"
"치악산","곤충류","한국강도래","Kamimuria coreana","한국강도래","128.0217","37.3035","2021-10-04","7"
"치악산","곤충류","한국강도래","Kamimuria coreana","한국강도래","128.0672","37.3346","2021-10-03","2"
"치악산","곤충류","한국강도래","Kamimuria coreana","한국강도래","128.051","37.4151","2021-07-03","7"
"치악산","곤충류","한국강도래","Kamimuria coreana","한국강도래","128.0217","37.3035","2021-04-18","2"
"치악산","곤충류","한국강도래","Kamimuria coreana","한국강도래","128.0508","37.3975","2021-04-17","1"
"치악산","곤충류","한국강도래","Kamimuria coreana","한국강도래","128.0158","37.2827","2021-07-04","37"
"치악산","곤충류","흰등하루살이","Ephemerella kozhovi","흰등하루살이","128.0866","37.2784","2021-04-16","103"
"치악산","곤충류","흰등하루살이","Ephemerella kozhovi","흰등하루살이","128.0217","37.3035","2021-04-18","4"
"치악산","곤충류","흰등하루살이","Ephemerella kozhovi","흰등하루살이","128.0158","37.2827","2021-04-18","1"
"치악산","곤충류","흰부채하루살이","Epeorus nipponicus","흰부채하루살이","128.051","37.4151","2021-07-03","2"
"치악산","곤충류","흰부채하루살이","Epeorus nipponicus","흰부채하루살이","128.0217","37.3035","2021-07-04","8"
"치악산","곤충류","흰부채하루살이","Epeorus nipponicus","흰부채하루살이","128.1104","37.3512","2021-10-03","4"
"치악산","곤충류","흰부채하루살이","Epeorus nipponicus","흰부채하루살이","128.0672","37.3346","2021-07-03","4"
"치악산","곤충류","흰부채하루살이","Epeorus nipponicus","흰부채하루살이","128.1104","37.3512","2021-07-03","8"
"치악산","곤충류","흰부채하루살이","Epeorus nipponicus","흰부채하루살이","128.0817","37.2906","2021-07-02","15"
"치악산","곤충류","흰부채하루살이","Epeorus nipponicus","흰부채하루살이","128.0508","37.3975","2021-10-03","9"
"치악산","곤충류","흰부채하루살이","Epeorus nipponicus","흰부채하루살이","128.0903","37.2831","2021-07-02","52"
"치악산","곤충류","흰부채하루살이","Epeorus nipponicus","흰부채하루살이","128.0817","37.2906","2021-10-02","5"
"치악산","곤충류","흰부채하루살이","Epeorus nipponicus","흰부채하루살이","128.051","37.4151","2021-10-03","2"
"치악산","곤충류","흰부채하루살이","Epeorus nipponicus","흰부채하루살이","128.0158","37.2827","2021-07-04","1"
"치악산","곤충류","흰부채하루살이","Epeorus nipponicus","흰부채하루살이","128.0158","37.2827","2021-10-04","1"
"치악산","곤충류","흰부채하루살이","Epeorus nipponicus","흰부채하루살이","128.0672","37.3346","2021-10-03","3"
"치악산","곤충류","흰부채하루살이","Epeorus nipponicus","흰부채하루살이","128.0508","37.3975","2021-07-03","7"
"치악산","관속식물류","금강초롱꽃","Hanabusaya asiatica","금강초롱꽃","128.0498","37.3038","2021-08-29","23"
"치악산","관속식물류","쥐방울덩굴","Aristolochia contorta","쥐방울덩굴","128.019","37.295","2021-08-22","8"
"치악산","관속식물류","쥐방울덩굴","Aristolochia contorta","쥐방울덩굴","128.0192","37.2955","2021-08-22","14"
"치악산","관속식물류","쥐방울덩굴","Aristolochia contorta","쥐방울덩굴","128.0192","37.2956","2021-08-22","15"
"치악산","관속식물류","천마","Gastrodia elata","천마","128.0973","37.3398","2021-08-22","1"
"치악산","관속식물류","토현삼","Scrophularia koraiensis","토현삼","128.1087","37.3481","2021-10-17","4"
"치악산","관속식물류","토현삼","Scrophularia koraiensis","토현삼","128.1087","37.3483","2021-08-22","7"
"치악산","관속식물류","토현삼","Scrophularia koraiensis","토현삼","128.1087","37.3481","2021-08-22","5"
"치악산","관속식물류","토현삼","Scrophularia koraiensis","토현삼","128.1087","37.4383","2021-10-17","3"
"치악산","기타","가락지하루살이","scalaris","가락지하루살이","128.0672","37.3346","2021-07-03","5"
"치악산","기타","가락지하루살이","scalaris","가락지하루살이","128.0903","37.2831","2021-07-02","1"
"치악산","기타","가락지하루살이","scalaris","가락지하루살이","128.0217","37.3035","2021-10-04","6"
"치악산","기타","가락지하루살이","scalaris","가락지하루살이","128.051","37.4151","2021-07-03","1"
"치악산","기타","가락지하루살이","scalaris","가락지하루살이","128.0158","37.2827","2021-10-04","6"
"치악산","기타","가락지하루살이","scalaris","가락지하루살이","128.0508","37.3975","2021-10-03","6"
"치악산","기타","가락지하루살이","scalaris","가락지하루살이","128.0158","37.2827","2021-07-04","2"
"치악산","기타","각다귀류","Tipula sp.","각다귀류","128.0903","37.2831","2021-10-02","9"
"치악산","기타","각다귀류","Tipula sp.","각다귀류","128.1104","37.3512","2021-10-03","4"
"치악산","기타","각다귀류","Tipula sp.","각다귀류","128.0866","37.2784","2021-04-16","3"
"치악산","기타","각다귀류","Tipula sp.","각다귀류","128.0672","37.3346","2021-10-03","2"
"치악산","기타","각다귀류","Tipula sp.","각다귀류","128.0903","37.2831","2021-07-02","7"
"치악산","기타","각다귀류","Tipula sp.","각다귀류","128.0217","37.3035","2021-07-04","3"
"치악산","기타","각다귀류","Tipula sp.","각다귀류","128.0817","37.2906","2021-04-16","4"
"치악산","기타","각다귀류","Tipula sp.","각다귀류","128.0158","37.2827","2021-10-04","1"
"치악산","기타","각다귀류","Tipula sp.","각다귀류","128.051","37.4151","2021-10-03","8"
"치악산","기타","각다귀류","Tipula sp.","각다귀류","128.0217","37.3035","2021-04-18","3"
"치악산","기타","각다귀류","Tipula sp.","각다귀류","128.0217","37.3035","2021-04-18","5"
"치악산","기타","각다귀류","Tipula sp.","각다귀류","128.051","37.4151","2021-07-03","5"
"치악산","기타","각다귀류","Tipula sp.","각다귀류","128.1104","37.3512","2021-04-17","3"
"치악산","기타","각다귀류","Tipula sp.","각다귀류","128.1104","37.3512","2021-04-17","2"
"치악산","기타","각다귀류","Tipula sp.","각다귀류","128.0672","37.3346","2021-04-17","2"
"치악산","기타","각다귀류","Tipula sp.","각다귀류","128.0672","37.3346","2021-04-17","10"
"치악산","기타","각다귀류","Tipula sp.","각다귀류","128.0508","37.3975","2021-04-17","1"
"치악산","기타","각다귀류","Tipula sp.","각다귀류","128.051","37.4151","2021-04-17","22"
"치악산","기타","검정날개각다귀 KUa","Hexatoma KUa","검정날개각다귀 KUa","128.0158","37.2827","2021-04-18","1"
"치악산","기타","검정날개각다귀 KUa","Hexatoma KUa","검정날개각다귀 KUa","128.0158","37.2827","2021-10-04","7"
"치악산","기타","검정날개각다귀 KUa","Hexatoma KUa","검정날개각다귀 KUa","128.0217","37.3035","2021-07-04","3"
"치악산","기타","검정날개각다귀 KUa","Hexatoma KUa","검정날개각다귀 KUa","128.0508","37.3975","2021-10-03","10"
"치악산","기타","검정날개각다귀 KUa","Hexatoma KUa","검정날개각다귀 KUa","128.0672","37.3346","2021-10-03","7"
"치악산","기타","검정날개각다귀 KUa","Hexatoma KUa","검정날개각다귀 KUa","128.0508","37.3975","2021-07-03","1"
"치악산","기타","검정날개각다귀 KUa","Hexatoma KUa","검정날개각다귀 KUa","128.0866","37.2784","2021-04-16","2"
"치악산","기타","검정날개각다귀 KUa","Hexatoma KUa","검정날개각다귀 KUa","128.051","37.4151","2021-04-17","5"
"치악산","기타","검정날개각다귀 KUa","Hexatoma KUa","검정날개각다귀 KUa","128.0508","37.3975","2021-04-17","3"
"치악산","기타","검정날개각다귀 KUa","Hexatoma KUa","검정날개각다귀 KUa","128.0672","37.3346","2021-04-17","5"
"치악산","기타","검정날개각다귀 KUa","Hexatoma KUa","검정날개각다귀 KUa","128.051","37.4151","2021-10-03","6"
"치악산","기타","검정날개각다귀 KUa","Hexatoma KUa","검정날개각다귀 KUa","128.0817","37.2906","2021-10-02","5"
"치악산","기타","검정날개각다귀 KUa","Hexatoma KUa","검정날개각다귀 KUa","128.1104","37.3512","2021-10-03","23"
"치악산","기타","검정날개각다귀 KUa","Hexatoma KUa","검정날개각다귀 KUa","128.0672","37.3346","2021-07-03","5"
"치악산","기타","검정날개각다귀 KUa","Hexatoma KUa","검정날개각다귀 KUa","128.0217","37.3035","2021-10-04","2"
"치악산","기타","검정날개각다귀 KUa","Hexatoma KUa","검정날개각다귀 KUa","128.0903","37.2831","2021-10-02","12"
"치악산","기타","검정날개각다귀 KUa","Hexatoma KUa","검정날개각다귀 KUa","128.0217","37.3035","2021-04-18","2"
"치악산","기타","검정날개각다귀 KUb","Hexatoma KUb","검정날개각다귀 KUb","128.0508","37.3975","2021-04-17","2"
"치악산","기타","검정날개각다귀 KUc","Hexatoma KUc","검정날개각다귀 KUc","128.0672","37.3346","2021-04-17","3"
"치악산","기타","검정날개각다귀 KUc","Hexatoma KUc","검정날개각다귀 KUc","128.051","37.4151","2021-04-17","7"
"치악산","기타","검정날개각다귀 KUc","Hexatoma KUc","검정날개각다귀 KUc","128.0217","37.3035","2021-04-18","1"
"치악산","기타","검정날개각다귀 KUc","Hexatoma KUc","검정날개각다귀 KUc","128.0866","37.2784","2021-04-16","4"
"치악산","기타","검정날개각다귀 KUc","Hexatoma KUc","검정날개각다귀 KUc","128.0817","37.2906","2021-04-16","1"
"치악산","기타","검정날개각다귀 KUc","Hexatoma KUc","검정날개각다귀 KUc","128.051","37.4151","2021-07-03","10"
"치악산","기타","검정날개각다귀 KUc","Hexatoma KUc","검정날개각다귀 KUc","128.1104","37.3512","2021-04-17","5"
"치악산","기타","검정날개각다귀류","Hexatoma sp.","검정날개각다귀류","128.1104","37.3512","2021-07-03","2"
"치악산","기타","광택날도래 KUa","Glossosoma KUa","광택날도래 KUa","128.0672","37.3346","2021-07-03","1"
"치악산","기타","광택날도래 KUa","Glossosoma KUa","광택날도래 KUa","128.0217","37.3035","2021-07-04","5"
"치악산","기타","긴개울등에 KUa","Suragina KUa","긴개울등에 KUa","128.0217","37.3035","2021-07-04","7"
"치악산","기타","긴발톱물날도래 KUa","Apsilochorema KUa","긴발톱물날도래 KUa","128.0866","37.2784","2021-04-16","3"
"치악산","기타","긴발톱물날도래 KUa","Apsilochorema KUa","긴발톱물날도래 KUa","128.1104","37.3512","2021-07-03","3"
"치악산","기타","깔따구류","Chironomidae sp.","깔따구류","128.051","37.4151","2021-07-03","1"
"치악산","기타","깔따구류","Chironomidae sp.","깔따구류","128.0508","37.3975","2021-07-03","2"
"치악산","기타","깔따구류","Chironomidae sp.","깔따구류","128.0903","37.2831","2021-07-02","6"
"치악산","기타","깔따구류","Chironomidae sp.","깔따구류","128.1104","37.3512","2021-04-17","8"
"치악산","기타","깔따구류","Chironomidae sp.","깔따구류","128.051","37.4151","2021-10-03","7"
"치악산","기타","깔따구류","Chironomidae sp.","깔따구류","128.0817","37.2906","2021-07-02","13"
"치악산","기타","깔따구류 sp. 1","Chironomidae sp. 1","깔따구류 sp. 1","128.0817","37.2906","2021-04-16","6"
"치악산","기타","깔따구류 sp. 1","Chironomidae sp. 1","깔따구류 sp. 1","128.0866","37.2784","2021-04-16","56"
"치악산","기타","깔따구류 sp. 2","Chironomidae sp. 2","깔따구류 sp. 2","128.0508","37.3975","2021-04-17","13"
"치악산","기타","깔따구류 sp. 2","Chironomidae sp. 2","깔따구류 sp. 2","128.0866","37.2784","2021-04-16","44"
"치악산","기타","깔따구류 sp. 2","Chironomidae sp. 2","깔따구류 sp. 2","128.1104","37.3512","2021-04-17","9"
"치악산","기타","깔따구류 sp. 2","Chironomidae sp. 2","깔따구류 sp. 2","128.0817","37.2906","2021-10-02","6"
"치악산","기타","깔따구류 sp. 3","Chironomidae sp. 3","깔따구류 sp. 3","128.0817","37.2906","2021-10-02","3"
"치악산","기타","깔따구류 sp. 3","Chironomidae sp. 3","깔따구류 sp. 3","128.0866","37.2784","2021-04-16","5"
"치악산","기타","깔따구류 sp. 4","Chironomidae sp. 4","깔따구류 sp. 4","128.1104","37.3512","2021-04-17","5"
"치악산","기타","깔따구류 sp. 4","Chironomidae sp. 4","깔따구류 sp. 4","128.0866","37.2784","2021-04-16","2"
"치악산","기타","깔따구류 sp. 4","Chironomidae sp. 4","깔따구류 sp. 4","128.0508","37.3975","2021-04-17","12"
"치악산","기타","깔따구류 sp.1","Chironomidae sp.1","깔따구류 sp.1","128.0508","37.3975","2021-07-03","1"
"치악산","기타","깔따구류 sp.1","Chironomidae sp.1","깔따구류 sp.1","128.051","37.4151","2021-04-17","1"
"치악산","기타","넓은입술날도래 KUa","Dolophilodes KUa","넓은입술날도래 KUa","128.0903","37.2831","2021-10-02","2"
"치악산","기타","넓은입술날도래 KUa","Dolophilodes KUa","넓은입술날도래 KUa","128.1104","37.3512","2021-04-17","2"
"치악산","기타","넓은입술날도래 KUa","Dolophilodes KUa","넓은입술날도래 KUa","128.0817","37.2906","2021-04-16","1"
"치악산","기타","넓은입술날도래 KUa","Dolophilodes KUa","넓은입술날도래 KUa","128.051","37.4151","2021-07-03","2"
"치악산","기타","네모집날도래 KUb","Goerodes KUb","네모집날도래 KUb","128.0508","37.3975","2021-04-17","7"
"치악산","기타","네모집날도래 KUb","Goerodes KUb","네모집날도래 KUb","128.1104","37.3512","2021-04-17","3"
"치악산","기타","네모집날도래 KUb","Goerodes KUb","네모집날도래 KUb","128.0903","37.2831","2021-07-02","23"
"치악산","기타","네모집날도래 KUb","Goerodes KUb","네모집날도래 KUb","128.0508","37.3975","2021-07-03","1"
"치악산","기타","네모집날도래 KUb","Goerodes KUb","네모집날도래 KUb","128.0672","37.3346","2021-07-03","2"
"치악산","기타","네모집날도래 KUb","Goerodes KUb","네모집날도래 KUb","128.1104","37.3512","2021-07-03","1"
"치악산","기타","네모집날도래 KUb","Goerodes KUb","네모집날도래 KUb","128.0672","37.3346","2021-04-17","1"
"치악산","기타","네모집날도래 KUb","Goerodes KUb","네모집날도래 KUb","128.0158","37.2827","2021-04-18","1"
"치악산","기타","네모집날도래 KUb","Goerodes KUb","네모집날도래 KUb","128.0903","37.2831","2021-10-02","1"
"치악산","기타","네모집날도래 KUb","Goerodes KUb","네모집날도래 KUb","128.1104","37.3512","2021-10-03","5"
"치악산","기타","네모집날도래 KUb","Goerodes KUb","네모집날도래 KUb","128.0508","37.3975","2021-10-03","3"
"치악산","기타","네모집날도래 KUb","Goerodes KUb","네모집날도래 KUb","128.0217","37.3035","2021-07-04","5"
"치악산","기타","네모집날도래 KUb","Goerodes KUb","네모집날도래 KUb","128.051","37.4151","2021-04-17","12"
"치악산","기타","네모집날도래 KUb","Goerodes KUb","네모집날도래 KUb","128.0217","37.3035","2021-04-18","2"
"치악산","기타","네모집날도래 KUb","Goerodes KUb","네모집날도래 KUb","128.0158","37.2827","2021-07-04","2"
"치악산","기타","네모집날도래 KUb","Goerodes KUb","네모집날도래 KUb","128.0817","37.2906","2021-10-02","1"
"치악산","기타","네모집날도래 KUb","Goerodes KUb","네모집날도래 KUb","128.0866","37.2784","2021-04-16","5"
"치악산","기타","늪깔따구류","Tandypodinae sp.","늪깔따구류","128.0903","37.2831","2021-10-02","4"
"치악산","기타","늪깔따구류","Tandypodinae sp.","늪깔따구류","128.1104","37.3512","2021-10-03","5"
"치악산","기타","늪깔따구류","Tandypodinae sp.","늪깔따구류","128.0217","37.3035","2021-10-04","3"
"치악산","기타","늪깔따구류","Tandypodinae sp.","늪깔따구류","128.0217","37.3035","2021-07-04","1"
"치악산","기타","늪깔따구류","Tandypodinae sp.","늪깔따구류","128.0158","37.2827","2021-10-04","1"
"치악산","기타","늪깔따구류","Tandypodinae sp.","늪깔따구류","128.0508","37.3975","2021-10-03","7"
"치악산","기타","늪깔따구류","Tandypodinae sp.","늪깔따구류","128.0903","37.2831","2021-07-02","1"
"치악산","기타","늪깔따구류","Tandypodinae sp.","늪깔따구류","128.051","37.4151","2021-07-03","3"
"치악산","기타","늪깔따구류","Tandypodinae sp.","늪깔따구류","128.0508","37.3975","2021-07-03","13"
"치악산","기타","늪깔따구류","Tandypodinae sp.","늪깔따구류","128.0866","37.2784","2021-04-16","5"
"치악산","기타","늪깔따구류","Tandypodinae sp.","늪깔따구류","128.051","37.4151","2021-04-17","6"
"치악산","기타","늪깔따구류","Tandypodinae sp.","늪깔따구류","128.1104","37.3512","2021-04-17","1"
"치악산","기타","늪깔따구류","Tandypodinae sp.","늪깔따구류","128.0158","37.2827","2021-07-04","5"
"치악산","기타","등에모기류","Ceratopogonidae sp.","등에모기류","128.0817","37.2906","2021-04-16","1"
"치악산","기타","등에모기류","Ceratopogonidae sp.","등에모기류","128.1104","37.3512","2021-04-17","2"
"치악산","기타","등에모기류","Ceratopogonidae sp.","등에모기류","128.051","37.4151","2021-04-17","2"
"치악산","기타","등에모기류","Ceratopogonidae sp.","등에모기류","128.0866","37.2784","2021-04-16","1"
"치악산","기타","먹파리류","Simuliidae sp.","먹파리류","128.0817","37.2906","2021-07-02","4"
"치악산","기타","먹파리류","Simuliidae sp.","먹파리류","128.0866","37.2784","2021-04-16","1"
"치악산","기타","먹파리류","Simuliidae sp.","먹파리류","128.0217","37.3035","2021-07-04","7"
"치악산","기타","먹파리류","Simuliidae sp.","먹파리류","128.0508","37.3975","2021-10-03","5"
"치악산","기타","먹파리류","Simuliidae sp.","먹파리류","128.0158","37.2827","2021-07-04","5"
"치악산","기타","먹파리류","Simuliidae sp.","먹파리류","128.0508","37.3975","2021-07-03","12"
"치악산","기타","먹파리류","Simuliidae sp.","먹파리류","128.0672","37.3346","2021-04-17","1"
"치악산","기타","먹파리류","Simuliidae sp.","먹파리류","128.1104","37.3512","2021-04-17","16"
"치악산","기타","먹파리류","Simuliidae sp.","먹파리류","128.0672","37.3346","2021-07-03","9"
"치악산","기타","먹파리류","Simuliidae sp.","먹파리류","128.0903","37.2831","2021-07-02","2"
"치악산","기타","먹파리류","Simuliidae sp.","먹파리류","128.0817","37.2906","2021-04-16","5"
"치악산","기타","먹파리류","Simuliidae sp.","먹파리류","128.0817","37.2906","2021-10-02","1"
"치악산","기타","먹파리류","Simuliidae sp.","먹파리류","128.0903","37.2831","2021-10-02","1"
"치악산","기타","명주각다귀 KUa","Antocha KUa","명주각다귀 KUa","128.0817","37.2906","2021-04-16","1"
"치악산","기타","명주각다귀 KUa","Antocha KUa","명주각다귀 KUa","128.051","37.4151","2021-04-17","3"
"치악산","기타","명주각다귀 KUa","Antocha KUa","명주각다귀 KUa","128.1104","37.3512","2021-04-17","3"
"치악산","기타","명주각다귀 KUa","Antocha KUa","명주각다귀 KUa","128.0866","37.2784","2021-04-16","7"
"치악산","기타","명주각다귀 KUa","Antocha KUa","명주각다귀 KUa","128.0217","37.3035","2021-04-18","2"
"치악산","기타","모기각다귀류","Ormosia sp.","모기각다귀류","128.0508","37.3975","2021-04-17","1"
"치악산","기타","모기각다귀류","Ormosia sp.","모기각다귀류","128.051","37.4151","2021-04-17","2"
"치악산","기타","무늬애기각다귀 KUa","Dicranomyia KUa","무늬애기각다귀 KUa","128.0158","37.2827","2021-04-18","1"
"치악산","기타","물날도래 KUa","Rhyacophila KUa","물날도래 KUa","128.1104","37.3512","2021-07-03","7"
"치악산","기타","물날도래 KUa","Rhyacophila KUa","물날도래 KUa","128.0217","37.3035","2021-10-04","7"
"치악산","기타","물날도래 KUa","Rhyacophila KUa","물날도래 KUa","128.1104","37.3512","2021-10-03","5"
"치악산","기타","물날도래 KUa","Rhyacophila KUa","물날도래 KUa","128.0903","37.2831","2021-10-02","2"
"치악산","기타","물날도래 KUa","Rhyacophila KUa","물날도래 KUa","128.0817","37.2906","2021-07-02","1"
"치악산","기타","민강도래 KUb","Nemoura KUb","민강도래 KUb","128.0158","37.2827","2021-04-18","1"
"치악산","기타","민강도래 KUb","Nemoura KUb","민강도래 KUb","128.0508","37.3975","2021-04-17","1"
"치악산","기타","민강도래 KUb","Nemoura KUb","민강도래 KUb","128.0217","37.3035","2021-04-18","1"
"치악산","기타","민강도래 KUb","Nemoura KUb","민강도래 KUb","128.0866","37.2784","2021-04-16","4"
"치악산","기타","산처녀하루살이","Cinygmula kurenzovi","산처녀하루살이","128.0817","37.2906","2021-04-16","4"
"치악산","기타","산처녀하루살이","Cinygmula kurenzovi","산처녀하루살이","128.0508","37.3975","2021-04-17","1"
"치악산","기타","산처녀하루살이","Cinygmula kurenzovi","산처녀하루살이","128.0217","37.3035","2021-04-18","1"
"치악산","기타","산처녀하루살이","Cinygmula kurenzovi","산처녀하루살이","128.1104","37.3512","2021-04-17","2"
"치악산","기타","산처녀하루살이","Cinygmula kurenzovi","산처녀하루살이","128.0672","37.3346","2021-04-17","3"
"치악산","기타","알꽃벼룩류","Helodes KUa","알꽃벼룩류","128.1104","37.3512","2021-04-17","1"
"치악산","기타","알꽃벼룩류","Helodes KUa","알꽃벼룩류","128.0217","37.3035","2021-04-18","2"
"치악산","기타","알꽃벼룩류","Helodes KUa","알꽃벼룩류","128.0508","37.3975","2021-04-17","1"
"치악산","기타","알꽃벼룩류","Helodes KUa","알꽃벼룩류","128.0817","37.2906","2021-04-16","8"
"치악산","기타","알꽃벼룩류","Helodes KUa","알꽃벼룩류","128.0217","37.3035","2021-10-04","1"
"치악산","기타","알꽃벼룩류","Helodes KUa","알꽃벼룩류","128.0508","37.3975","2021-10-03","4"
